chapter,comments,likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
220,843,96373,2022-10-11,MustangQueen16,By spending time with Seungho’s grandma and her friends Jugyeong came to realize to value her youth & that it is ok to rely on others for support when you are having a hard time.,"Aug 16, 2022",118,0,2022-12-28,0
221,1954,104500,2022-10-18,latte✧◝(⁰▿⁰)◜✧,"This chapter gave me so many emotions. People supporting her, seoungho showing his bare face, and our queen quitting YouTube ","Aug 23, 2022",49805,26,2022-12-28,26
221,1954,104500,2022-10-18,latte✧◝(⁰▿⁰)◜✧,"seeing jugyeoung receive support warms my heart.  after what she's been through, she really needed and deserved it. whoever is reading this comment, I want you to know you should not be ashamed of your bare face. you are beautiful just the way you are. ""No one is born ugly, we're just born in a judgemental society.""-Kim Namjoon (RM from BTS)","Aug 23, 2022",32646,89,2022-12-28,103
221,1954,104500,2022-10-18,Jade1596,You know what. Jugyeong isn’t ugly. She lacks self esteem. The fact that Suho likes her the way she is without makeup is telling. Confidence is key 😎,"Aug 23, 2022",31983,55,2022-12-28,22
221,1954,104500,2022-10-18,MustangQueen16,Seungho is a true friend to Jugyeong because he had the courage to reveal his bare face on social media 🥺,"Aug 23, 2022",3593,3,2022-12-28,10
221,1954,104500,2022-10-18,Zinzietoon,From hating jugyeong to defending jugyeong on her live stream! Soojin has come a long way 🫶🏼 ,"Aug 23, 2022",2791,1,2022-12-28,7
221,1954,104500,2022-10-18,Mel Army,"“How can she do this without our permission first omg!”  What, just like you?","Aug 23, 2022",2422,3,2022-12-28,9
221,1954,104500,2022-10-18,Athena Metzgar,I cried when I saw Seungho started the bare face challenge 😭 what a true friend 🥺,"Aug 23, 2022",1842,3,2022-12-28,8
221,1954,104500,2022-10-18,Joy McFadden,I knew this was gonna be wholesome but this exceeded my expectations!!! All those posts and the BareFacedChallenge started by basically her twin! My heart is breaking 🥹🥹🥹,"Aug 23, 2022",1357,2,2022-12-28,2
221,1954,104500,2022-10-18,HungByMyHalo,Mr. H's fear was as great as Jugyeoung's over his bare face... and look what he did for her. 💕,"Aug 23, 2022",1262,1,2022-12-28,4
221,1954,104500,2022-10-18,MustangQueen16,Jugyeong has finally realized that she doesn’t need her two-faced manager or millions of followers on YooTube to be successful. I’m so proud of my girl she has definitely come a long way🥺😭,"Aug 23, 2022",814,1,2022-12-28,3
221,1954,104500,2022-10-18,Breezyshaq16,"This chapter completely blew me away.. I knew she would have her friends, family, boyfriend and acquaintances to support her..but I didn’t know just how truly amazing they would be… The fact that Seungho did that..my heart melted. I started crying harder each time I got further into the chapter. So utterly selfless, just like Jugyeong has been. I cannot wait to see where this story continues to to. This is the TRUE glow up we have all been waiting for. (Or should I say True…Beauty? 😉)","Aug 23, 2022",776,1,2022-12-28,3
221,1954,104500,2022-10-18,banabr3ad,I think this episode is my favourite so far. Just shows how much jugyeong has grown. all of the kind things she has done for friends and strangers are coming back to lift her up when she felt like giving up. she has shown she deserves all the praise she's getting.,"Aug 23, 2022",548,0,2022-12-28,0
221,1954,104500,2022-10-18,The Destined Lime,"all the True Beauty haters can suck it lol. granted, no webtoon is perfect. However, there's a reason why it moved slowly- to give moments like these more impact. and honestly, her slow progress feels more relatable. It takes a long time to improve yourself. ","Aug 23, 2022",541,7,2022-12-28,10
221,1954,104500,2022-10-18,Xarpolis,"Real talk.  I'm a 41 year old father of 2.  Been married for 14 years, as of June 28th.  I began reading this story when it first came out, because I thought my wife would like it, but she never got into it.  It captured my own interest instead.  This particular chapter had me weeping like a baby.  It's such an emotional story, and I'm thankful that I started to read it in the first place.","Aug 25, 2022",476,1,2022-12-28,6
221,1954,104500,2022-10-18,Jade1596,Why is she in the picture if she took the picture 😩,"Aug 23, 2022",303,2,2022-12-28,7
222,998,95829,2022-10-25,latte✧◝(⁰▿⁰)◜✧,"is it just me, or does it feel like True Beauty is coming to an end? It feels like we're reaching the end and I don't want it too. Seeing Jugyeoung, Seojun's, Seoungho's, Sujin's, Suho's and many others' growth makes reading this webcomic worthwhile. I really want to see Jugyeoung and Suho getting married before it ends, also their kids. ","Aug 30, 2022",51390,213,2022-12-28,103
222,998,95829,2022-10-25,latte✧◝(⁰▿⁰)◜✧,"Even though I'm sad the toxic, money thirsty, b*tch isn't fired I'm sad jugyeoung quit yootube. I hope in this new channel jugyeoung decided to create, she will be able to express her true self and help more people. And instead of using barbie joo as her channel name, she uses her real name. Is this a sign!? I hope that instead of jugyeoung having a money thirsty manager and team, I want her to be able to express her own personal interests. Especially horror, been hidden too long. ","Aug 30, 2022",25345,58,2022-12-28,10
222,998,95829,2022-10-25,latte✧◝(⁰▿⁰)◜✧,"seoungho is such an amazing friend. starting the bare challenge gave jugyeoung the confidence to continue her life the way she wants. I'm proud of every influencer and person who jointed this challenge. jugyeoung is living her best life, going on dates with Suho, doing pilates, hanging out with her best friends, and the one I'm most proud of is that she continued going to school. People gossiping and talking about you is rough, but when you have support and love, you'll make it through. ","Aug 30, 2022",22487,26,2022-12-28,4
222,998,95829,2022-10-25,jessypoo15,Fiiiinally she has the peace we've wanted this whole series. I sense a finale coming... :(,"Aug 30, 2022",2297,2,2022-12-28,5
222,998,95829,2022-10-25,Macquia,"I’m glad she went back to school. I’d love to see this channel be not just about makeup, but also about “true beauty” being about self-love. Maybe focused on skincare, fashion, lifestyle, recipes/diet as well. I hope she actually does start wearing less makeup in her daily life and find a healthy medium. It doesn’t have to be 2 extremes (either all dolled up, or the same bun+pajamas+bare face combo.","Aug 30, 2022",1265,2,2022-12-28,3
222,998,95829,2022-10-25,Writer’s Block 2,What about her secondary channel involving the horror genre? Are we ignoring that happened? ,"Aug 30, 2022",1001,1,2022-12-28,10
222,998,95829,2022-10-25,RedCherryBlossom,I know things are wrapping up but I want and hope we get to see Suho and Jugyeong get engaged or married 🥺 I’d love to see Seojun’s journey of finding love ,"Aug 30, 2022",474,2,2022-12-28,2
222,998,95829,2022-10-25,hilltith23,"I’ve seen previous commenters saying that it feels like true beauty is coming to an end… and I’d have to agree. I just want to say how much this series has meant to me. I started reading it at 16 years old, and now I’m 21. I have grown up with and been influenced by this wonderful series. I have watched jugyeong grow as I myself have grown. Bare faced and beautiful inside and out, her story has made me feel confident enough to stop wearing makeup. I love you, True Beauty! Thanks 4 everything!","Aug 30, 2022",306,0,2022-12-28,4
222,998,95829,2022-10-25,KyuChul,the only thing i can't take it is 7 coins instead of 5 coins ,"Aug 30, 2022",328,9,2022-12-28,9
222,998,95829,2022-10-25,kwerky,Am I sensing a proposal from Suho coming soon…? 🤔 ,"Aug 30, 2022",223,1,2022-12-28,2
222,998,95829,2022-10-25,Valifornia,True beauty channel!!! Perfect! ,"Aug 30, 2022",188,0,2022-12-28,0
222,998,95829,2022-10-25,DarthVodkas,"I just finished another reread of the whole series, and I really want to thank Yaongyi for such a relatable story that speaks to me every time I read it. IMO this is one of the best webtoons on this platform and I've loved seeing each character develop and grow into the strong personalities they are now. I feel like things may be wrapping up, and I'm grateful that all of us have been able to experience this story ❤️","Aug 30, 2022",139,0,2022-12-28,0
222,998,95829,2022-10-25,jrwillis ,we’re in the endgame now,"Aug 30, 2022",132,1,2022-12-28,0
222,998,95829,2022-10-25,AndyiLynn,This felt like an ending…. I’m not ready.  But I love the way she has accepted herself and found True Beauty! 💜,"Aug 30, 2022",113,0,2022-12-28,2
222,998,95829,2022-10-25,Mo Jung,Oh my heart. Do I sense an ending soon? Whenever you see the title in the comic you know it’s coming 😭 ,"Aug 30, 2022",89,2,2022-12-28,0
223,2060,96625,2022-11-01,PearlHar8or,OMG OMG OMG PROPOSAL????,"Sep 06, 2022",58907,57,2022-12-28,35
223,2060,96625,2022-11-01,daleks,we truly are seeing the last episodes of this series… it’s been a long journey but it’s been a great ride! 🤍,"Sep 06, 2022",37820,76,2022-12-28,31
223,2060,96625,2022-11-01,Madison Trinrud,Oh my gosh!! He’s going to pop the question!!!💍💍💍,"Sep 06, 2022",33510,53,2022-12-28,13
223,2060,96625,2022-11-01,Amy Ditto,I like that she is doing special effects makeup cause it ties in with her love for horror ,"Sep 06, 2022",3958,1,2022-12-28,10
223,2060,96625,2022-11-01,MustangQueen16,The new Barbie looks like an actual Barbie Doll 😂,"Sep 06, 2022",2732,1,2022-12-28,9
223,2060,96625,2022-11-01,Hannah Landis,He better not get hit by a car again 😤 (Ep 34),"Sep 06, 2022",1957,0,2022-12-28,16
223,2060,96625,2022-11-01,hangingcliffhanger,Coming full circle to this point in their relationship is so heartwarming and bittersweet at the same time 🥲 ,"Sep 06, 2022",1862,1,2022-12-28,1
223,2060,96625,2022-11-01,Zinzietoon,I HEAR FOOKIN WEDDING BELLS,"Sep 06, 2022",1475,0,2022-12-28,4
223,2060,96625,2022-11-01,MustangQueen16,Suho doesn’t want to be apart from Jugyeong anymore 🥺,"Sep 06, 2022",1022,1,2022-12-28,2
223,2060,96625,2022-11-01,CJ Gabriel,"WAIT HE’S GONNA PROPOSE, BRACE YOURSELF FOR THE BEST SIGHTS OF SUHO WE GET NEXT WEEK","Sep 06, 2022",894,0,2022-12-28,1
223,2060,96625,2022-11-01,Irysbleu,I am so glad that when she was about to be upset about the trolls on her page she was able to cheer herself up instead of relying on others. It's  major character development ,"Sep 06, 2022",843,0,2022-12-28,2
223,2060,96625,2022-11-01,blue413,I can't be the only one hoping that seojun is bisexual,"Sep 07, 2022",898,45,2022-12-28,30
223,2060,96625,2022-11-01,The Mermaidstar,I love how she added in the special effects makeup video tutorial to her vlog. Now she can actually mix in her love for the horror genre with her love for makeup 😍 She truly is more herself in her new channel. and YES TO SUHO PROPOSING!!! ARE WE FINALLY NEAR THE END??? 😭😭😭,"Sep 06, 2022",640,0,2022-12-28,2
223,2060,96625,2022-11-01,MustangQueen16,Suho is such a supportive boyfriend 🥺,"Sep 06, 2022",372,0,2022-12-28,0
223,2060,96625,2022-11-01,Sabrina Lam,I smell a proposal in the air 👀🌹💍,"Sep 06, 2022",315,0,2022-12-28,2
224,5486,118411,2022-11-08,daleks,"oh shit this is it.. what a ride thanks for everything True Beauty! the ships, the laughter and tears. all of it. thank you 🤍","Sep 13, 2022",42602,82,2022-12-28,19
