site,season,season_chapter,overall_chapter,upvotes,downvotes,reply_count,comment_text,date
naver,3,112,529,1216,92,13,오늘 화 별점테러하면 진짜 정신 나간거다 ㅋㅋㅋㅋ 전성기때 대사 뽑아내는 느낌인데,"Mar 13, 2022"
naver,3,112,529,1198,54,13,고대종 힘 쓰기 전부터 군단과 비빌 수 있는 몇 안되는 슬레이어 세력 중 하나인데  와 나 진짜 미칠거같아 야마가 고대종 힘까지 쓸 거 생각하니까 너무 설레네,"Feb 06, 2022"
naver,3,113,530,8086,815,130,솔직히 전투신이 좋지는않음 인정할껀하고가자,"Feb 13, 2022"
naver,3,113,530,5999,74,32,트로이메라이에게 반감을 가진 인물인걸 보니 고대종 중 하나이지 않을까?,"Feb 13, 2022"
naver,3,113,530,5038,60,26,밤하우스 입주자 1명 추가 예상된다... ,"Feb 13, 2022"
naver,3,113,530,2966,213,30,아니 간만에 나온 하저씨 전투신을 이런식으로 날려..?퍼퍼퍼펑펑펑쿠왕쾅쾅 크윽 펑펑펑퍽퍽퍽  뭐임 이게,"Feb 13, 2022"
naver,3,113,530,2285,66,18,트로이메라이 이야기하는거 보니 트로이메라이가 부릴려다가 못부려서 봉인시킨 고대종 아닐까,"Feb 13, 2022"
naver,3,113,530,1867,320,28,"작가님제 생각은 차라리 전투씬을 줄이고 다른 씬 (예를 들어 왕왕같은 과거 씬이라던가, 차라리 밤 쪽이든)을 넣으시는 게 나을 것 같아요... 이래 저래 감으로 알아보고는 있는데... 확실히 전투씬은 개선이 필요해 보여요...","Feb 13, 2022"
naver,3,113,530,1725,333,42,전투씸 왜 계속 못그리는건데?  그렇게 확대해서 그리지 말라고해도 고집쎄네,"Feb 13, 2022"
naver,3,113,530,1436,205,16,전투씬 수준 진짜 실화냐....중간에 무릎부분도그렇고.... 어휴....,"Feb 13, 2022"
naver,3,113,530,1242,137,11,제가 보기에는 전투씬이 그닥 좋아보이지 않네요. 사람마다 취향 다르겠지만 너무 난잡하고 흐름을 알아보기가 힘들어요. 캐릭터의 기술마다 특징적인 면이 있어야할텐데 다 똑같네요.과거 스토리는 다 끝내고 사이드 넘어가는 게 좋지 않았을까 싶네요. 몰입감이 떨어져서요.,"Feb 13, 2022"
naver,3,113,530,1110,127,21,이쯤되면 좀 작가님이 안쓰럽다... 비판할건 비판하는게 맞긴 한데... 걍 인간적으로... 일주일동안 힘들여서 한 화 그려 올렸는데 베댓들이 다 못그렸다 하고만 있으면 좀 김빠지겠다ㅜㅜ ,"Mar 20, 2022"
naver,3,113,530,1036,142,4,다좋은데 전투신은 여전히 처참한수준 ,"Feb 13, 2022"
naver,3,113,530,938,117,37,"초등학생때부터 봐왔지만 어느새 군필이된 애독자입니다. 신의 탑 너무 좋아하지만 그래도 한말씀 드리자면... 물론 전투씬도 상당히 부족하지만 더 큰 문제는 너무 심한 밸붕 문제입니다. 하진성은 랭킹 100위권인데 10가문중 한 가문의 10위권정도는 그냥 썰어도 부족합니다...단순 계산만 해도 10가문 x 각 가문 10위권 = 100명입니다. 100위안엔 가주들, 기타 비선별인원들과 자하드의 공주들, 군단장들, 지배자들이 득실거릴텐데 거기다 100위권 하진성이 저 지파장을 못이기면 각 가문의 10위권들이 싹다 100위엔에 들어가야 된다는 얘긴데..  애초에 위로 갈수록 실력 격차가 커지는게 탑의 랭킹인데 60위 에반켈이 100위권들과 비슷한 모습을 보이는거 부터가 잘못된거 같습니다","Mar 20, 2022"
naver,3,113,530,828,45,13,"그냥 로 포 비아 가문 때문에 전투씬이 이상해진 것 같은데 1부엔 육체파가 많아서 전투 이해가 쉬웠고 2부엔 본격적인 신수대전이라 느낄만큼 기술이 화려했는데 로 포 비아 얘들은 뭔놈의 의태 거리며 털 복슬복슬해서 전투씬이 난잡하고 그렇다고 소환사를 먼치킨마냥 씨게 그릴 수는 없으니 소환사 밸런스 조절하다보니 주먹다짐이 된거고 ㅋㅋㅋㅋ진성아저씨도 칼라반이  팔 부숴서 아직은 약하다는 컨셉 잡아야 하니 1부 탑 vs 탑, 2부 미드 vs 미드같은 웅장한 싸움에서 갑자기 서폿 vs 서폿된듯 ㅋㅋㅋㅋㅋ","Mar 20, 2022"
naver,3,113,530,822,120,8,전투신은 진짜 만화연재하는동안 한번도 확대를안한적이없어... 진짜 돋보기신가,"Feb 13, 2022"
naver,3,113,530,592,43,7,"10가주 외에 자신의 목소리를 들을 수 있는 자라고 했으니 10가주 승탑기에 존재했던 것같음 트로이메라이한테 원한이 엄청 많은걸 보니까 뭔가 동물? 인간 외 생명체인거같고, 자신이 신수 어디든 다 있다고 한걸 보면 신수를 지배하는 고대종 아닐까? ","Feb 13, 2022"
naver,3,114,531,8323,748,79,ㅋㅋ 같은 장면만 몇개를 처넣은거야,"Feb 20, 2022"
naver,3,114,531,6636,347,105,도대체 자기가 만물의 왕이고 밖에서 온자건 뭐건  지아래고 탑의 만물이 자기 아래라는데밬에서 온자건 고대의 것이건 이렇게 말해놓고 트로이 메라이가 자기를 만들엇다는건 뭔개소리야 진짜 너무하네 몇주째 똑같은거만 보고 그리고 힘만 가져간다는 정신나간 소리는 도대체 먼 개소리냐고 ㅋㅋ,"Feb 20, 2022"
naver,3,114,531,4192,283,29,아니 복붙컷 몇개야...,"Feb 20, 2022"
naver,3,114,531,3934,780,52,"맛있는 소갈비찜 레시피 1.기름기를 없앤 갈빗살에 칼집을 낸 다음 찬물에 30분~한 시간쯤 담가 핏물을 빼주고, 혹시 모를 절단 과정에서 섞인 뼛가루나 뼛조각을 제거해준다. 이 핏물 빼는 과정을 속성으로 하고 싶으면, 한 번 끓여 데치는 거로 대체해도 되긴 된다.  2.끓는 물에 핏물을 뺀 갈비와 토막 낸 양파·파를 넣어 속까지 익을 때까지 삶아낸다. 중간에 젓가락으로 고기를 찔러보아 핏물이 나오는지 확인한다. 핏물이 나오면 고기가 덜 익은 것.  3. 고기가 익으면 체에 받친다. 이 국물은 걸러서 지저분한 것을 제거하고 양념장의 육수로 이용한다.  4. 육수에 간장·설탕 등 양념장 재료를 섞는다.  5. 삶아낸 갈빗살에 양념장을 반만 넣어 끓이고, 도중에 마늘·파·양파를 넣고 조린다.  6.조림 국물이 반쯤으로 줄면 반 정도만 익힌 무·당근·밤과 은행, 나머지 양념장을 넣고 조린다.","Feb 20, 2022"
naver,3,114,531,3038,100,54,리바이어던이 Leviathan이라고 쓰는데 이거 레비아탄이라고도 읽거든요? 근데 자하드의 니들 레칼리쿠스 3번째 형태가 레비아탄이었는데 혹시 무슨 관계가 있나...?,"Feb 20, 2022"
naver,3,114,531,2704,148,20,아니 왜 하이랭커들이 잼민이가된건가요?화이트사라진뒤로 무게감도 싸그리 다사라진느낌이네요  애정을잃으신건가;;; 복붙컷도 지금몇갠지요,"Feb 20, 2022"
naver,3,114,531,1835,127,5,저번화에서 따온게 너무많네,"Feb 20, 2022"
naver,3,114,531,1767,173,18,대사수준이참...,"Feb 20, 2022"
naver,3,114,531,1540,121,24,"또 의미 없는 컷만 잔뜩.. 라이볼릭 vs 칼라반 구도는 도데체 왜 만든거임? 그냥 가주 오고 끝.. 저 봉인된 괴물이랑 새로운 4군단 흰머리도 왜 나온건지 모르겠음.. 차, 도원도 엄청 비중 있는거처럼 길게 그렸는데 왜 그린 케릭터인지 모르겠음 오늘 분량 2/3는 도원,차, 괴물 모였는데 왜 모인건지 모르겠네... 중요치 않은 떡밥들만 잔뜩 뿌리고 회수 안함.. 이러니깐 스토리 진전이 없다고 까이지.. 뒤에 봉인된 괴물 이야기도 복붙이 절반.. 이번화는 의미없는 떡밥 2/3, 지난화 복붙+힘 안받고 또 뺏기","Feb 20, 2022"
naver,3,114,531,1487,64,7,리바이어던이 말하는 대사 중에 자신을 이곳에 가두고 더러운 감정의 오물을 받아먹게 했다고 했는데   저번에 트로이메라이가 둥지에 가서 무언가를 만나서 자신이 가지게 된 감정을 버렸다고 했던 걸로 봐서  자신이 갖게 되는 사사로운 여러 감정들을 저 리바이어던한테 준 듯 ,"Feb 20, 2022"
naver,3,114,531,1345,87,20,밤 은근 싸가지없네... 라헬한테배웠냐?,"Feb 20, 2022"
naver,3,114,531,1274,102,10,시점만 이리저리 왔다갔다... 정작 내용 진전이 없음,"Feb 20, 2022"
naver,3,114,531,1143,79,13,"1. 마스체니는 리바이어던이 풀려나는것을 왜 원하는가?-> 탑에 전쟁이 일어나 십가문의 존재자체가 흔들리는 대격변을 원함 -> 이미 자하드나 십가문에 대한 가람 자하드 급의 반감을 가지고있을 확률도 존재 -> 13월 모아서 135층이후 뚫기를 원할수도 2. 트로이메라이가 리바이어던을 ""태어나게"" 했다는 말이 좀 다른 느낌으로 다가옴 -> 원래부터 탑에 존재하던 알 같은 상태였던 것을 깨우고 감당할 수 없자 봉인해버린 것 같은데 이 에피에서 중요시되는 ""지배받지 않는 능력""과 중요하게 연결돼있을 것 같음 -> 밤이 이 힘을 가지게 되면  어떤 존재로 각성하게될지","Feb 20, 2022"
naver,3,114,531,1127,125,25,...그러니까 만물의 왕이고 비선별인원을 하찮게 여기는데 그 비선별인원이 자기를 주인으로 섬기지 않는다고 봉인했다고? 앞뒤가 안맞잖노,"Mar 27, 2022"
naver,3,114,531,725,18,15,"요즘 보면서 느끼는게 어떻냐면.. 원피스 사황 간부쯤 되는 애들이 쥐하나 잡으려고 이리 저리 뛰어다니며 몇달을 간다고 생각해봐라.. 얼마나 웃기겠냐.. 해적선 하나 쯤 가볍게 부수는 넘들이, 배가 폭발한다고 놀라는 모습이 나오면 독자입장에서 얼마나 웃기겠냐","Mar 27, 2022"
naver,3,115,532,8192,812,91,내용이 너무나도 없다...,"Feb 27, 2022"
naver,3,115,532,6738,107,29,야스라챠는 지금보니 자기 옛친구의 자식을 지킬려고 하는것만 같네요 죽일 기회도 충분히 많았음에도 안 죽이고 이번에도 굳이 가둬서 위험한 싸움에 참견을 못 하게 막고 삼촌의 마음이려나요... 결국은 야스라챠도 야마를 구하기 위해 반기를 들것같네요,"Feb 27, 2022"
naver,3,115,532,5642,235,41,진로 개구리 보려고 쿠키구웠나,"Feb 27, 2022"
naver,3,115,532,4684,160,70,뭘 계속 먹냐 솔직히 푸른바리 이놈만으로 가주급인데 저거 먹으면 적응하는데 시간은 얼마나 걸리겠냐 붉은바리도 전나 못써서 의태 1단계 이러거나 뿔만 생기고 뭐 없는데 장어 먹으면 힘은 나겠놋ㅂ,"Feb 27, 2022"
naver,3,115,532,2508,661,42,"갈비찜    재료- 돼지갈비 1.2kg, 양파 1개, 무 손가락 길이, 당근 반개, 생밤 10개  진간장 10큰술, 맛술 3큰술, 흑설탕 2큰술, 대파, 생강즙,후        만드는 방법     1.찬물에 충분히 1~2 시간 담그어 핏물을 빼준다.  2.끓인 물에 돼지갈비를 5동안 데쳐냅니다.  3.배를 간 즙을 넣어줍니다.  4.진간장 10큰술, 맛술 3큰술, 흑설탕 2큰술, 대파, 양파, 생강즙,후추 약간을 넣어줍니다.  5.물에 잠기게 하고 뚜껑 덮어 중불로 고기를 익힙니다.  6.깍은 무를 넣고 15분을 더 끓입니다.  7.깍아 놓은 생밥과 당근을 넣고 10분을 더 끓입니다.  ","Feb 27, 2022"
naver,3,115,532,2492,403,47,아 진짜 원피스식 문어발 사이드 전개 좀 자제해요...작가님은 못 하세요 그거...,"Feb 27, 2022"
naver,3,115,532,1921,77,38,계속 흡수만 하네.. 이러다 가주까지 흡수하겠노,"Feb 27, 2022"
naver,3,115,532,1909,137,27,푸틴씨.전 항복을 안 할 거입니다.크림반도도 주시죠.,"Feb 27, 2022"
naver,3,115,532,1688,72,23,봉인된 미스테리한 존재 빌드업은 진짜 너무 좋았는데 왜 이렇게 허무하지... 대화 몇 컷하다가 걍 삼켜버림;;; 리바이어던을 삼킴으로 얻는 능력이 뭔지 지배 받지 않을 능력인지 뭔지도 잘 설명 안되어 있어서 걍.. 리바이어던이라는 존재가 밤 러브하우스 입장하는 것과 동시에 리바이어던의 캐릭터성이 무의미해진 느낌.. 밤이 좀 더 쎄졌구나 이정도.. 그리고 밤을 삼켜버리겠어 하던 놈이 들어가자마자 순순히 받아들이고 집 넓은거 구경하고 있으니....;;; 하...,"Feb 27, 2022"
naver,3,115,532,1299,161,14,벌려놓고 감당  못하는 웹툰.이라고 정의할게,"Feb 27, 2022"
naver,3,115,532,1187,41,12,"방대한 설정에 비해 내용전개는 너무나도 소박하다..탑, 자하드, 10가주, 고대종, 퍼그, 월하익송 등..세계관과 설정들에 매료되어 10년 넘게 보고 있는데 뭔 송어 어쩌고 쥐새끼 어쩌고 게임 어쩌고 그 와중에 주변인물 서사 어쩌고..그냥 메인 스토리집만 따로 사서 보고싶다.","Feb 27, 2022"
naver,3,115,532,1160,31,43,미래에서 왔습니다 신의탑 5년 후 결말 스포합니다.밤 : 살인절명필살초월기!!! 진흑익붉은바리푸른바리검은삼월초록사월10억의영혼V의영0혼무색십이월고대의악마황소보물먹는가오리산란기의철갑장어신수의고리신원류에반켈의레어오브리바이어던레칼리쿠스파라큘의레볼루션헤돈하진성류마지노식초패왕열사엔류신수제어무의식의극의제로 공파술!!!!!!!! 자하드 : 히잉~~ ,"Apr 03, 2022"
naver,3,115,532,1027,53,27,"작가님... 밤능력 적당히 쑤셔넣는게 지금 붉은바리, 비센테(퍼그슬레이어), 가시, 영혼, 검은삼월, 오브, 신원류, 화접공파술, 의태, 밤류신수, 청노, 대충 끄집어내도 이정도인데 그냥 몇가지 기술로 업그레이드 하는 방식이 나을듯 해요.. 진짜 이게 멉니까.... 방갯수 늘어나는것만 봐도 소름듣고 흥미진진 했는데 자꾸 신스킬, 뭔 흡수 작가님은 감당되세요? ","Apr 03, 2022"
naver,3,115,532,953,67,30,밤한테 적당히 좀 갖다 붙이지파도잡이 오브 이정도로만 해서 컨셉 명확하게 발전해 나가는게 훨씬 이상적인 그림인데 뭔 자꾸 붉은 바리네 푸른 바리네 가시네 영혼이네 이젠 용까지 잡아다 쳐넣냐 이미 충분히 난잡한데 얼마나 더 갖다 붙이려는거야,"Apr 03, 2022"
naver,3,115,532,952,181,17,"유희왕 오프닝 수 천년 지나 마침내 선택받은 빛과 어둠의 영혼을 가진 바로 그 소년 유희왕!  게임은 이제 시작 되고 깨어나는 두번째 영혼의 지배(지배) 카드를 내미는 순간 모든게 변해 바쁘게 움직이던 세상도 정지돼  승자가 누가 될지 아무도 장담 못해 최선을 다하길 바래 승자가 되길 바래 어디 한번 해봐 그래 한번 해봐 그게 네 전부라면 이번에는 내 차례~  숨막힐 듯 조여 오는 필드의 압박~ 오직 내가 믿는 건 내 자신과 이순간의 운명 Never Lose! Without Fail! 내 미래와 용기를 걸고서 나는 절대 지지 않아 자 가자 승리의 세계로  너와 나의 마음이 어둠을 불러와 마지막 비장의 카드 결국엔 웃는 나 (유희왕) 카드의 신화 힘을 지배하고 세상을 지배해 나는 절대, 지지 않아 자 가자, 승리의 세계로!","Feb 27, 2022"
naver,3,116,533,10552,87,106,야마 앞뒤 생각없이 행동하는 거 개답답하네... 전엔 이해됐는데 이제는 ㄹㅇ 지능까지 개인 것 같음,"Mar 06, 2022"
naver,3,116,533,8514,44,33,이제 확실히 드러났네요.야스라챠는 야마와 둠을 보호하려했던거군요. 가주의 눈에 띄게되면 자신의 힘으로 보호해줄수없으니 숨어살라는거였군요.,"Mar 06, 2022"
naver,3,116,533,5481,128,55,야스라챠는 신중하고 이기적이라 승산없으면 절대로 함부로 안싸우는 성격임,"Mar 06, 2022"
naver,3,116,533,4566,90,68,"랭커, 하이랭커는 억겁의 시간을 살고있기 때문에애 같이 구는 경향이 있는 사람이 더러 있다는 공식 설정이 있음.","Mar 06, 2022"
naver,3,116,533,3553,62,69,트로이메라이 야마라고 누가 부르지도 않았는데 걍 야마라 부름ㅋㅋㅋㅋ,"Mar 06, 2022"
naver,3,116,533,2580,61,12,이번화 긴장감있었다. 야스라챠 존나 멋지네 진짜. 자하드군단장 이상의 배포다 저건. 군단장급 가주 쳐다도 못보고 바짝 엎드려있는 와중에 혼자 얼굴 쳐다보고 이야기하고 가주한테 비꼬기 시전하고 마지막엔 걍 대드네. 뭘 특별히 믿고 그러는 건지 아니면 이미 다 끝난 것임을 알고 그런 건지는 모르겠지만 멋지다. 지위+실력+우여곡절의 사연+배포 등등이 합쳐진 매력있고 입체적인 캐릭같음.,"Mar 06, 2022"
